network,state,site_name,description,start,end,latitude,longitude,elev,county,site_id,Year,Month,Day,yearday,date,snow_water_equivalent,precipitation_cumulative,temperature_max,temperature_min,temperature_mean,precipitation,study_year,daymet_maxtemp,daymet_mintemp,daymet_precip,daymet_meantemp,swe_plus,prevday_swe,prevday_maxtemp,prevday_mintemp,prevday_meantemp,prevday_precip,prevday_cumulative_precip
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2010,1,31,31,2010-01-31,228.6,309.9,7.1,-4.2,-0.6,0,30,2.06,-5.11,0,-1.525,229.6,228.6,3.28,-4.19,-0.4550000000000003,0,309.9
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2010,3,1,60,2010-03-01,111.8,106.7,0.4,-7,-3.6,0,30,-12.76,-27.87,0,-20.315,112.8,96.5,-4.04,-14.5,-9.27,0,94
SNTL,AK,kenai moose pens,Upper Moose River (190203021601),1982-10-01,2024-05-02,60.73,-150.48,91,Kenai Peninsula,966,2010,3,1,60,2010-03-01,58.4,147.3,5.7,-5.8,0.3,0,30,-4.96,-22.37,0,-13.665,59.4,45.7,-6.12,-18,-12.06,0,132.1
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2010,3,1,60,2010-03-01,281.9,353.1,4.8,-3.4,-0.1,5.1,30,6.88,-4.55,0,1.165,282.9,228.6,2.06,-5.11,-1.525,0,309.9
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2010,3,2,61,2010-03-02,111.8,106.7,1.7,-6.7,-2.7,0,30,-13.55,-26.28,0,-19.915,112.8,111.8,-12.76,-27.87,-20.315,0,106.7
SNTL,AK,kenai moose pens,Upper Moose River (190203021601),1982-10-01,2024-05-02,60.73,-150.48,91,Kenai Peninsula,966,2010,3,2,61,2010-03-02,58.4,147.3,6.5,-3.1,1.6,0,30,-3.37,-15.2,1.14,-9.285,59.4,58.4,-4.96,-22.37,-13.665,0,147.3
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2010,3,2,61,2010-03-02,284.5,358.1,2,-4.7,-1.2,5.1,30,5.07,-7.55,0,-1.2399999999999998,285.5,281.9,6.88,-4.55,1.165,0,353.1
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2010,3,3,62,2010-03-03,111.8,106.7,0.7,-7.1,-4,0,30,-14.42,-26.37,0,-20.395,112.8,111.8,-13.55,-26.28,-19.915,0,106.7
SNTL,AK,kenai moose pens,Upper Moose River (190203021601),1982-10-01,2024-05-02,60.73,-150.48,91,Kenai Peninsula,966,2010,3,3,62,2010-03-03,58.4,147.3,4.7,-2.8,0.2,0,30,-1.55,-7.11,1.76,-4.33,59.4,58.4,-3.37,-15.2,-9.285,1.14,147.3
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2010,3,3,62,2010-03-03,287,363.2,1.5,-8.6,-3.3,7.6,30,2.81,-7.78,0,-2.4850000000000003,288,284.5,5.07,-7.55,-1.2399999999999998,0,358.1
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2010,3,4,63,2010-03-04,111.8,106.7,-1.4,-8.1,-4.8,2.5,30,-12.95,-24.7,0,-18.825,112.8,111.8,-14.42,-26.37,-20.395,0,106.7
SNTL,AK,kenai moose pens,Upper Moose River (190203021601),1982-10-01,2024-05-02,60.73,-150.48,91,Kenai Peninsula,966,2010,3,4,63,2010-03-04,63.5,147.3,-1.7,-7.8,-4.8,12.7,30,-1.73,-10.73,0,-6.23,64.5,58.4,-1.55,-7.11,-4.33,1.76,147.3
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2010,3,4,63,2010-03-04,297.2,370.8,-6.7,-13.6,-10.2,2.5,30,0.38,-3.78,0,-1.7,298.2,287,2.81,-7.78,-2.4850000000000003,0,363.2
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2010,3,5,64,2010-03-05,111.8,109.2,-3.8,-9.6,-6.4,0,30,-6.6,-20.21,0,-13.405,112.8,111.8,-12.95,-24.7,-18.825,0,106.7
SNTL,AK,kenai moose pens,Upper Moose River (190203021601),1982-10-01,2024-05-02,60.73,-150.48,91,Kenai Peninsula,966,2010,3,5,64,2010-03-05,73.7,160,2.4,-6.9,-1.1,2.5,30,-1.13,-15.81,0,-8.47,74.7,63.5,-1.73,-10.73,-6.23,0,147.3
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2010,3,5,64,2010-03-05,302.3,373.4,0.1,-9.7,-3.6,15.2,30,-1.94,-6.18,0,-4.06,303.3,297.2,0.38,-3.78,-1.7,0,370.8
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2010,3,6,65,2010-03-06,116.8,109.2,-3.1,-18.4,-8.3,2.5,30,-4.92,-18.36,0,-11.64,117.8,111.8,-6.6,-20.21,-13.405,0,109.2
SNTL,AK,kenai moose pens,Upper Moose River (190203021601),1982-10-01,2024-05-02,60.73,-150.48,91,Kenai Peninsula,966,2010,3,6,65,2010-03-06,73.7,162.6,-3,-11.3,-6.8,2.5,30,-4.03,-15.82,3.55,-9.925,74.7,73.7,-1.13,-15.81,-8.47,0,160
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2010,3,6,65,2010-03-06,325.1,388.6,-9.7,-16.3,-12.5,0,30,-1.75,-10.03,0,-5.89,326.1,302.3,-1.94,-6.18,-4.06,0,373.4
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2010,3,7,66,2010-03-07,116.8,111.8,-17.2,-23.9,-20.8,7.6,30,-7.4,-18.59,0,-12.995,117.8,116.8,-4.92,-18.36,-11.64,0,109.2
SNTL,AK,kenai moose pens,Upper Moose River (190203021601),1982-10-01,2024-05-02,60.73,-150.48,91,Kenai Peninsula,966,2010,3,7,66,2010-03-07,78.7,165.1,-4.2,-15.1,-9.2,0,30,-2.67,-8.58,0,-5.625,79.7,73.7,-4.03,-15.82,-9.925,3.55,162.6
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2010,3,7,66,2010-03-07,330.2,388.6,-5.4,-18.7,-12.3,2.5,30,-0.77,-12.03,0,-6.3999999999999995,331.2,325.1,-1.75,-10.03,-5.89,0,388.6
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2010,3,8,67,2010-03-08,116.8,119.4,-7.9,-22.4,-13.9,0,30,-8.04,-18.51,0,-13.275,117.8,116.8,-7.4,-18.59,-12.995,0,111.8
SNTL,AK,kenai moose pens,Upper Moose River (190203021601),1982-10-01,2024-05-02,60.73,-150.48,91,Kenai Peninsula,966,2010,3,8,67,2010-03-08,78.7,165.1,-0.1,-11,-5.8,2.5,30,-1.43,-7.64,3.17,-4.535,79.7,78.7,-2.67,-8.58,-5.625,0,165.1
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2010,3,8,67,2010-03-08,335.3,391.2,-2.7,-13.4,-8.7,12.7,30,-2.59,-14.89,0,-8.74,336.3,330.2,-0.77,-12.03,-6.3999999999999995,0,388.6
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2010,3,9,68,2010-03-09,116.8,119.4,-6.3,-22.1,-14.4,0,30,-11.27,-20.6,0,-15.935,117.8,116.8,-8.04,-18.51,-13.275,0,119.4
SNTL,AK,kenai moose pens,Upper Moose River (190203021601),1982-10-01,2024-05-02,60.73,-150.48,91,Kenai Peninsula,966,2010,3,9,68,2010-03-09,78.7,167.6,-5,-23.8,-12.2,2.5,30,3.95,-3.59,0,0.18000000000000016,79.7,78.7,-1.43,-7.64,-4.535,3.17,165.1
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2010,3,9,68,2010-03-09,345.4,403.9,-11.7,-19.9,-16.6,0,30,-0.26,-14.72,0,-7.49,346.4,335.3,-2.59,-14.89,-8.74,0,391.2
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2010,3,10,69,2010-03-10,119.4,119.4,-12.5,-24.6,-19.5,0,30,-9.49,-23.11,0,-16.3,120.4,116.8,-11.27,-20.6,-15.935,0,119.4
SNTL,AK,kenai moose pens,Upper Moose River (190203021601),1982-10-01,2024-05-02,60.73,-150.48,91,Kenai Peninsula,966,2010,3,10,69,2010-03-10,86.4,170.2,-9.4,-29.8,-19.7,0,30,4.01,-7.41,0,-1.7000000000000002,87.4,78.7,3.95,-3.59,0.18000000000000016,0,167.6
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2010,3,10,69,2010-03-10,350.5,403.9,-7.9,-23.9,-17.5,0,30,-0.64,-7.12,12.57,-3.88,351.5,345.4,-0.26,-14.72,-7.49,0,403.9
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2010,3,11,70,2010-03-11,119.4,119.4,-20.7,-26.1,-23.1,0,30,-7.13,-22.68,0,-14.905,120.4,119.4,-9.49,-23.11,-16.3,0,119.4
SNTL,AK,kenai moose pens,Upper Moose River (190203021601),1982-10-01,2024-05-02,60.73,-150.48,91,Kenai Peninsula,966,2010,3,11,70,2010-03-11,86.4,170.2,-9.8,-24.1,-17.3,0,30,-0.41,-10.65,2.11,-5.53,87.4,86.4,4.01,-7.41,-1.7000000000000002,0,170.2
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2010,3,11,70,2010-03-11,350.5,403.9,-9.3,-24.9,-18.3,0,30,2.88,-3.01,9.7,-0.06499999999999995,351.5,350.5,-0.64,-7.12,-3.88,12.57,403.9
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2010,3,12,71,2010-03-12,119.4,119.4,-10.8,-25.4,-19.1,0,30,-7.02,-22.41,0,-14.715,120.4,119.4,-7.13,-22.68,-14.905,0,119.4
SNTL,AK,kenai moose pens,Upper Moose River (190203021601),1982-10-01,2024-05-02,60.73,-150.48,91,Kenai Peninsula,966,2010,3,12,71,2010-03-12,86.4,170.2,-7,-27.6,-16.6,0,30,6.05,-10.66,0,-2.305,87.4,86.4,-0.41,-10.65,-5.53,2.11,170.2
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2010,3,12,71,2010-03-12,350.5,403.9,-8.1,-19.2,-14.2,2.5,30,-0.67,-7.36,4.03,-4.015000000000001,351.5,350.5,2.88,-3.01,-0.06499999999999995,9.7,403.9
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2010,3,13,72,2010-03-13,119.4,119.4,-6.3,-19.7,-13.8,0,30,-10.81,-22.33,0,-16.57,120.4,119.4,-7.02,-22.41,-14.715,0,119.4
SNTL,AK,kenai moose pens,Upper Moose River (190203021601),1982-10-01,2024-05-02,60.73,-150.48,91,Kenai Peninsula,966,2010,3,13,72,2010-03-13,86.4,170.2,-4.7,-13.9,-9.4,0,30,3.32,-3.23,2.73,0.04499999999999993,87.4,86.4,6.05,-10.66,-2.305,0,170.2
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2010,3,13,72,2010-03-13,353.1,406.4,-4.6,-16.6,-10.8,2.5,30,4.15,-1.29,12.62,1.4300000000000002,354.1,350.5,-0.67,-7.36,-4.015000000000001,4.03,403.9
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2010,3,14,73,2010-03-14,121.9,119.4,-5,-16.8,-12.1,0,30,-11.16,-21.07,0,-16.115000000000002,122.9,119.4,-10.81,-22.33,-16.57,0,119.4
SNTL,AK,kenai moose pens,Upper Moose River (190203021601),1982-10-01,2024-05-02,60.73,-150.48,91,Kenai Peninsula,966,2010,3,14,73,2010-03-14,86.4,170.2,-0.8,-8.4,-4.5,0,30,4.79,-6.32,0,-0.7650000000000001,87.4,86.4,3.32,-3.23,0.04499999999999993,2.73,170.2
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2010,3,14,73,2010-03-14,353.1,408.9,-1.9,-9.9,-6.9,2.5,30,1.69,-13.5,10.38,-5.905,354.1,353.1,4.15,-1.29,1.4300000000000002,12.62,406.4
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2010,3,15,74,2010-03-15,121.9,119.4,-7.3,-16.2,-12.7,2.5,30,-7.81,-20.61,0,-14.21,122.9,121.9,-11.16,-21.07,-16.115000000000002,0,119.4
SNTL,AK,kenai moose pens,Upper Moose River (190203021601),1982-10-01,2024-05-02,60.73,-150.48,91,Kenai Peninsula,966,2010,3,15,74,2010-03-15,86.4,170.2,5.5,-10.4,-2.3,0,30,3.73,-5.28,0,-0.7750000000000001,87.4,86.4,4.79,-6.32,-0.7650000000000001,0,170.2
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2010,3,15,74,2010-03-15,353.1,411.5,7.9,-9.6,-2.2,0,30,-4.68,-17.79,2.05,-11.235,354.1,353.1,1.69,-13.5,-5.905,10.38,408.9
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2010,3,16,75,2010-03-16,124.5,121.9,-6.6,-17.7,-12.3,0,30,-9.27,-21.46,0,-15.365,125.5,121.9,-7.81,-20.61,-14.21,0,119.4
SNTL,AK,kenai moose pens,Upper Moose River (190203021601),1982-10-01,2024-05-02,60.73,-150.48,91,Kenai Peninsula,966,2010,3,16,75,2010-03-16,86.4,170.2,5.5,-8,-1.6,0,30,6.39,-0.02,0,3.185,87.4,86.4,3.73,-5.28,-0.7750000000000001,0,170.2
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2010,3,16,75,2010-03-16,353.1,411.5,7.6,-6.8,-0.4,0,30,-1.52,-18.04,2.87,-9.78,354.1,353.1,-4.68,-17.79,-11.235,2.05,411.5
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2010,3,17,76,2010-03-17,124.5,121.9,-5.7,-17.9,-13.4,0,30,-8.54,-20.98,0,-14.76,125.5,124.5,-9.27,-21.46,-15.365,0,121.9
SNTL,AK,kenai moose pens,Upper Moose River (190203021601),1982-10-01,2024-05-02,60.73,-150.48,91,Kenai Peninsula,966,2010,3,17,76,2010-03-17,86.4,170.2,5.4,-13.7,-4,0,30,5.22,-1.46,0,1.88,87.4,86.4,6.39,-0.02,3.185,0,170.2
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2010,3,17,76,2010-03-17,353.1,411.5,6.5,-7.8,-1.2,0,30,1.3,-6.08,5.15,-2.39,354.1,353.1,-1.52,-18.04,-9.78,2.87,411.5
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2010,3,18,77,2010-03-18,124.5,121.9,0.8,-13.5,-6.6,0,30,-2.17,-21.52,0,-11.845,125.5,124.5,-8.54,-20.98,-14.76,0,121.9
SNTL,AK,kenai moose pens,Upper Moose River (190203021601),1982-10-01,2024-05-02,60.73,-150.48,91,Kenai Peninsula,966,2010,3,18,77,2010-03-18,86.4,170.2,2.6,-4.4,-0.6,0,30,6.48,0.34,0,3.41,87.4,86.4,5.22,-1.46,1.88,0,170.2
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2010,3,18,77,2010-03-18,353.1,411.5,4.2,-5.9,-1.1,0,30,0.89,-8.88,0,-3.995000000000001,354.1,353.1,1.3,-6.08,-2.39,5.15,411.5
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2010,3,19,78,2010-03-19,127,121.9,0.8,-10.4,-5.7,0,30,-3.71,-15.77,0,-9.74,128,124.5,-2.17,-21.52,-11.845,0,121.9
SNTL,AK,kenai moose pens,Upper Moose River (190203021601),1982-10-01,2024-05-02,60.73,-150.48,91,Kenai Peninsula,966,2010,3,19,78,2010-03-19,86.4,170.2,6.9,-3.8,1.7,0,30,5.45,-2.91,0,1.27,87.4,86.4,6.48,0.34,3.41,0,170.2
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2010,3,19,78,2010-03-19,353.1,411.5,7.2,-4.1,-0.7,0,30,1.56,-11.66,0,-5.05,354.1,353.1,0.89,-8.88,-3.995000000000001,0,411.5
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2010,3,20,79,2010-03-20,127,121.9,-3.8,-15.2,-9.4,0,30,1.04,-12.91,0,-5.9350000000000005,128,127,-3.71,-15.77,-9.74,0,121.9
SNTL,AK,kenai moose pens,Upper Moose River (190203021601),1982-10-01,2024-05-02,60.73,-150.48,91,Kenai Peninsula,966,2010,3,20,79,2010-03-20,86.4,170.2,7.2,-7.6,-0.4,0,30,4.48,-4.92,0,-0.21999999999999975,87.4,86.4,5.45,-2.91,1.27,0,170.2
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2010,3,20,79,2010-03-20,353.1,411.5,6.9,-4.6,0.1,0,30,2.23,-10.44,0,-4.1049999999999995,354.1,353.1,1.56,-11.66,-5.05,0,411.5
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2010,3,21,80,2010-03-21,127,121.9,-5.5,-17.7,-12.9,0,30,0.64,-15.08,0,-7.22,128,127,1.04,-12.91,-5.9350000000000005,0,121.9
SNTL,AK,kenai moose pens,Upper Moose River (190203021601),1982-10-01,2024-05-02,60.73,-150.48,91,Kenai Peninsula,966,2010,3,21,80,2010-03-21,86.4,170.2,3.9,-7.2,-1.8,0,30,1.66,-8.69,0,-3.5149999999999997,87.4,86.4,4.48,-4.92,-0.21999999999999975,0,170.2
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2010,3,21,80,2010-03-21,353.1,411.5,6.9,-5.6,-0.5,0,30,3.31,-9.42,0,-3.0549999999999997,354.1,353.1,2.23,-10.44,-4.1049999999999995,0,411.5
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2010,3,22,81,2010-03-22,127,121.9,-10.9,-19.7,-16.3,0,30,-0.92,-15.87,0,-8.395,128,127,0.64,-15.08,-7.22,0,121.9
SNTL,AK,kenai moose pens,Upper Moose River (190203021601),1982-10-01,2024-05-02,60.73,-150.48,91,Kenai Peninsula,966,2010,3,22,81,2010-03-22,86.4,170.2,2.1,-5.7,-1.7,0,30,2.58,-11.2,0,-4.31,87.4,86.4,1.66,-8.69,-3.5149999999999997,0,170.2
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2010,3,22,81,2010-03-22,353.1,411.5,4.1,-7.2,-2.3,0,30,4.25,-9.15,0,-2.45,354.1,353.1,3.31,-9.42,-3.0549999999999997,0,411.5
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2010,3,23,82,2010-03-23,127,121.9,-12.6,-18.1,-15.7,0,30,3.62,-12.21,0,-4.295,128,127,-0.92,-15.87,-8.395,0,121.9
SNTL,AK,kenai moose pens,Upper Moose River (190203021601),1982-10-01,2024-05-02,60.73,-150.48,91,Kenai Peninsula,966,2010,3,23,82,2010-03-23,88.9,170.2,2.7,-3.8,-0.8,0,30,5.72,-13.85,0,-4.0649999999999995,89.9,86.4,2.58,-11.2,-4.31,0,170.2
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2010,3,23,82,2010-03-23,353.1,411.5,0.3,-6.3,-3.9,0,30,4.8,-10.77,0,-2.985,354.1,353.1,4.25,-9.15,-2.45,0,411.5
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2010,3,24,83,2010-03-24,127,121.9,-12.6,-18.1,-15.7,0,30,3.1,-10.02,0,-3.46,128,127,3.62,-12.21,-4.295,0,121.9
SNTL,AK,kenai moose pens,Upper Moose River (190203021601),1982-10-01,2024-05-02,60.73,-150.48,91,Kenai Peninsula,966,2010,3,24,83,2010-03-24,88.9,170.2,5,-5.1,0,0,30,3.88,-12.39,0,-4.255000000000001,89.9,88.9,5.72,-13.85,-4.0649999999999995,0,170.2
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2010,3,24,83,2010-03-24,353.1,411.5,4.9,-7,-2.7,2.5,30,5.07,-10.99,0,-2.96,354.1,353.1,4.8,-10.77,-2.985,0,411.5
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2010,3,25,84,2010-03-25,127,121.9,-11.3,-19.6,-16.4,0,30,2.39,-11.33,0,-4.47,128,127,3.1,-10.02,-3.46,0,121.9
SNTL,AK,kenai moose pens,Upper Moose River (190203021601),1982-10-01,2024-05-02,60.73,-150.48,91,Kenai Peninsula,966,2010,3,25,84,2010-03-25,88.9,170.2,6.5,-5,0.1,0,30,5.28,-12.64,0,-3.68,89.9,88.9,3.88,-12.39,-4.255000000000001,0,170.2
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2010,3,25,84,2010-03-25,355.6,414,4.6,-7,-1.9,0,30,3.88,-11.63,0,-3.875,356.6,353.1,5.07,-10.99,-2.96,0,411.5
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2010,3,26,85,2010-03-26,127,121.9,-6.3,-18.4,-12.4,0,30,-1.36,-11.1,0,-6.2299999999999995,128,127,2.39,-11.33,-4.47,0,121.9
SNTL,AK,kenai moose pens,Upper Moose River (190203021601),1982-10-01,2024-05-02,60.73,-150.48,91,Kenai Peninsula,966,2010,3,26,85,2010-03-26,91.4,170.2,5.7,-9.3,-1.7,0,30,3.14,-4.66,0,-0.76,92.4,88.9,5.28,-12.64,-3.68,0,170.2
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2010,3,26,85,2010-03-26,355.6,414,4.8,-9.3,-2.4,0,30,3.97,-7.3,0,-1.6649999999999998,356.6,355.6,3.88,-11.63,-3.875,0,414
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2010,3,27,86,2010-03-27,127,121.9,2.2,-14.7,-5.5,2.5,30,0.35,-11.96,2.67,-5.805000000000001,128,127,-1.36,-11.1,-6.2299999999999995,0,121.9
SNTL,AK,kenai moose pens,Upper Moose River (190203021601),1982-10-01,2024-05-02,60.73,-150.48,91,Kenai Peninsula,966,2010,3,27,86,2010-03-27,91.4,170.2,5.8,-3.9,0.2,0,30,4.26,-7.73,0,-1.7350000000000003,92.4,91.4,3.14,-4.66,-0.76,0,170.2
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2010,3,27,86,2010-03-27,360.7,414,5.5,-8.2,-1.4,5.1,30,4.25,-8.7,0,-2.2249999999999996,361.7,355.6,3.97,-7.3,-1.6649999999999998,0,414
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2010,3,28,87,2010-03-28,132.1,124.5,5.1,-4.3,-0.8,0,30,-3.11,-10.93,0,-7.02,133.1,127,0.35,-11.96,-5.805000000000001,2.67,121.9
SNTL,AK,kenai moose pens,Upper Moose River (190203021601),1982-10-01,2024-05-02,60.73,-150.48,91,Kenai Peninsula,966,2010,3,28,87,2010-03-28,91.4,170.2,7.4,-2.6,1.4,0,30,5.24,-2.76,0,1.2400000000000002,92.4,91.4,4.26,-7.73,-1.7350000000000003,0,170.2
SNTL,AK,anchor river divide,Headwaters Anchor River (190203010701),1980-10-01,2024-05-02,59.86,-151.32,504,Kenai Peninsula,1062,2010,3,28,87,2010-03-28,363.2,419.1,4.5,-5.6,-1.3,0,30,3.92,-9.47,0,-2.7750000000000004,364.2,360.7,4.25,-8.7,-2.2249999999999996,0,414
SNTL,AK,munson ridge,Rock Creek-Chena River (190803060602),1979-10-01,2024-05-02,64.85,-146.21,945,Fairbanks North Star,950,2010,3,30,89,2010-03-30,132.1,124.5,2.9,-9.1,-3.3,0,30,0.81,-9.36,0,-4.2749999999999995,133.1,132.1,-3.11,-10.93,-7.02,0,124.5
SNTL,AK,kenai moose pens,Upper Moose River (190203021601),1982-10-01,2024-05-02,60.73,-150.48,91,Kenai Peninsula,966,2010,3,30,89,2010-03-30,91.4,170.2,6.3,-3.5,1.2,0,30,4.65,-6.01,0,-0.6799999999999997,92.4,91.4,5.24,-2.76,1.2400000000000002,0,170.2
